Ejercicio,q,nombreQ,idMunicipio,programa,subPrograma,nombre,noLocalidad,ejecutor,obraOAccion,modalidad,situacion,federal,estatal,municipal,beneficiarios,otros,meta,metaCantidad,tipoBeneficiario,numeroMujeres,numeroHombres,fechaInicio,fechaTermino,tieneProyecto,tieneExpTec,coordenadas - descripcion,coordenadas - geometria,coordenadas - tipoCoordenada,coordenadas - esCentroDeObra,estatus,porcentajeAvance,idRubro,idEjeEstrategico
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CARPINTERIA MEJIA,,SDES,2,AD,IT,0,"$35,708.07",0,2,0,PERSONAS,1,PERSONA,1,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTRUCTURAS METALICAS PROGRESO,,SDES,2,AD,IT,0,"$72,436.92",0,3,0,PERSONAS,1,PERSONA,0,3,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,GABY STYLE RELAX,,SDES,2,AD,IT,0,"$19,668.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TALLER DE COSTURA CRISPIN MENDOZA,,SDES,2,AD,IT,0,"$19,418.75",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,BLANCOS Y CREACIONES RUIZ,,SDES,2,AD,IT,0,"$19,894.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,COSTURAS Y CREACIONES MONSE,,SDES,2,AD,IT,0,"$25,029.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,SPA Y CUIDADO PERSONAL NANNY,,SDES,2,AD,IT,0,"$26,427.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ALTA COSTURA LAURETT,,SDES,2,AD,IT,0,"$22,720.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CALZADO NIETO,,SDES,2,AD,IT,0,"$22,635.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA CLARIBELLA,,SDES,2,AD,IT,0,"$29,505.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,ESTETICA ESTILOS,,SDES,2,AD,IT,0,"$18,968.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,STUDIO NAILS,,SDES,2,AD,IT,0,"$18,240.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,BARBERIA COVI88,,SDES,2,AD,IT,0,"$22,460.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,LONCHERIA GABY,,SDES,2,AD,IT,0,"$15,666.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,MARY STYLE CENTER SALON,,SDES,2,AD,IT,0,"$20,280.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,NIEVES DON POLLO,,SDES,2,AD,IT,0,"$28,785.00",0,2,0,PERSONAS,1,PERSONA,1,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,PANADERIA ARI,,SDES,2,AD,IT,0,"$30,000.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,SALON DE BELLEZA CAROLINA GARMAN MAKEOVERS,,SDES,2,AD,IT,0,"$22,978.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TAQUERIA,,SDES,2,AD,IT,0,"$20,000.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,BARBERIA EL GORDO,,SDES,2,AD,IT,0,"$25,417.56",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,SUBLIMACION XICHÚ,,SDES,2,AD,IT,0,"$30,200.00",0,1,0,PERSONAS,1,PERSONA,0,1,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,TALLER DE COSTURA MARTINEZ,,SDES,2,AD,IT,0,"$22,796.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,VIVIS SALON,,SDES,2,AD,IT,0,"$22,238.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,AMADI ALMUERZOS MEXICANOS,,SDES,2,AD,IT,0,"$90,209.00",0,2,0,PERSONAS,1,PERSONA,2,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,SANDRA´S CAKES,,SDES,2,AD,IT,0,"$29,094.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
2020,Q0324,YO EMPRENDO,,Q0324,Q0324,CARNICERIA AMERICA,,SDES,2,AD,IT,0,"$23,200.00",0,1,0,PERSONAS,1,PERSONA,1,0,43831,44196,No,No,,,point,true,TERMINADA,100,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
